timestamp;tag;duration;package_0;core_0;uncore_0
1653905510.8138726;main;47.02294135093689;769008113.0;614619689.0;1808637.0
1653905510.7970407;main;47.0495069026947;769385901.0;614879625.0;1836835.0
1653905564.9934347;main;52.323238134384155;783062959.0;615533765.0;1570094.0
1653905564.838546;main;52.48136234283447;785193556.0;617045437.0;1654181.0
1653905623.4299855;main;44.10382032394409;751406423.0;604127709.0;1749269.0
1653905623.5305734;main;44.00314211845398;749924902.0;603062639.0;1713443.0
1653905674.0919998;main;45.44165563583374;756419805.0;605830044.0;1607323.0
1653905674.1131153;main;45.423824071884155;756149952.0;605628989.0;1599404.0
1653905725.4172578;main;45.47573637962341;755652466.0;604837816.0;1538678.0
1653905725.391597;main;45.50280809402466;756047419.0;605139420.0;1553615.0
1653905777.185379;main;51.89417338371277;778462306.0;610604180.0;1857524.0
1653905777.113019;main;51.96657061576843;779475773.0;611344071.0;1909874.0
1653905835.6581163;main;60.810325145721436;814944916.0;625674873.0;1635307.0
1653905835.6269624;main;60.841479539871216;815392372.0;626012868.0;1653327.0
1653905902.581224;main;52.13473868370056;780687472.0;613438553.0;1670507.0
1653905902.6370192;main;52.08072471618652;779882489.0;612805635.0;1645179.0
1653905960.4558694;main;52.07584476470947;778835562.0;611623155.0;1664480.0
1653905960.4637823;main;52.0741503238678;778785486.0;611576527.0;1664480.0
1653906018.3353114;main;44.86837959289551;754305642.0;604857636.0;1537533.0
1653906018.3002448;main;44.903364419937134;754843136.0;605262950.0;1561290.0
1653906069.710042;main;43.82764267921448;747168544.0;600134247.0;1464341.0
1653906069.5973895;main;43.94051766395569;748842743.0;601355391.0;1528776.0
1653906122.6779559;main;46.026495695114136;758345426.0;605783323.0;1460587.0
1653906122.629695;main;46.075363874435425;759088780.0;606356078.0;1488678.0
1653906174.9800897;main;45.118854999542236;753971430.0;603751553.0;1532041.0
1653906174.9860647;main;45.11603808403015;753934460.0;603713088.0;1539731.0
1653906225.807902;main;44.19257426261902;751676886.0;603370363.0;1627480.0
1653906225.9007404;main;44.10065793991089;750350981.0;602385138.0;1603464.0
1653906275.7806523;main;46.58562898635864;762247110.0;607705145.0;1696705.0
1653906275.7837944;main;46.58574104309082;762216289.0;607689399.0;1696705.0
1653906328.8705478;main;45.89649558067322;757925999.0;604999048.0;1550579.0
1653906328.8766482;main;45.89263558387756;757864006.0;604940624.0;1556545.0
1653906380.658284;main;51.955992698669434;781146630.0;613466459.0;1444963.0
1653906380.588643;main;52.02958273887634;782270427.0;614314514.0;1468873.0
1653906438.216229;main;44.49122738838196;753906416.0;605061147.0;1626243.0
1653906438.4317966;main;44.285903453826904;751190050.0;603068620.0;1549785.0
1653906488.6292264;main;52.83856129646301;785087283.0;615155764.0;1681431.0
1653906488.4851904;main;52.992677450180054;787267865.0;616707320.0;1775558.0
1653906547.1477697;main;51.77513384819031;782181122.0;614981777.0;1629585.0
1653906547.2721272;main;51.65758395195007;780567559.0;613829447.0;1569758.0
1653906605.9029999;main;52.2675678730011;780484128.0;612174457.0;1543743.0
1653906605.8633962;main;52.30715465545654;781032104.0;612582197.0;1567195.0
1653906664.725682;main;46.511311054229736;761262267.0;607348687.0;1444994.0
1653906664.761385;main;46.47632074356079;760750987.0;606966581.0;1420108.0
1653906717.217043;main;43.938687562942505;747448147.0;599845643.0;1416690.0
1653906717.0947747;main;44.06107425689697;749177794.0;601088224.0;1480957.0
1653906767.10329;main;45.285563230514526;755011110.0;604226275.0;1455338.0
1653906767.106334;main;45.28340697288513;754977177.0;604197910.0;1455338.0
1653906817.9864576;main;45.40133309364319;757127303.0;605521924.0;1612771.0
1653906818.1385968;main;45.24993872642517;755088255.0;604059994.0;1538296.0
1653906869.0116215;main;53.08711910247803;784962915.0;614099940.0;1454331.0
1653906868.9776444;main;53.1253297328949;785532833.0;614526768.0;1478042.0
1653906927.9057012;main;45.89312744140625;759615304.0;606902544.0;1634925.0
1653906927.8181345;main;45.98768711090088;760999815.0;607937921.0;1659033.0
1653906979.99983;main;54.753549098968506;795111316.0;620344705.0;1544094.0
1653906979.968738;main;54.78786325454712;795608971.0;620723484.0;1567210.0
1653907040.4420252;main;44.834498167037964;754755264.0;604837465.0;1609978.0
1653907040.472557;main;44.80725121498108;754350119.0;604542284.0;1586069.0
1653907091.5051062;main;44.70622706413269;754529110.0;604841493.0;1508589.0
1653907091.5386536;main;44.67871427536011;754085468.0;604514956.0;1485549.0
1653907142.3284504;main;52.392027854919434;777958395.0;609049680.0;1572382.0
1653907142.2332335;main;52.48732662200928;779397651.0;610114887.0;1609887.0
1653907200.3843718;main;44.79667258262634;-64774981131.0;607592769.0;1550427.0
1653907200.5318346;main;44.65246224403381;-64776979349.0;606134700.0;1484298.0
1653907250.8468947;main;44.743577003479004;755905916.0;605670155.0;1492111.0
1653907250.8372362;main;44.75608468055725;756089362.0;605815060.0;1492111.0
1653907301.3757882;main;52.17828631401062;781390849.0;613101670.0;1639258.0
1653907301.3710327;main;52.18276572227478;781450157.0;613191784.0;1648199.0
1653907359.4075243;main;59.84077835083008;810275464.0;622633786.0;1699726.0
1653907359.3744388;main;59.87707543373108;810801225.0;623037650.0;1720950.0
1653907425.003773;main;45.09905481338501;757550515.0;606904085.0;1724856.0
1653907425.1382725;main;44.96912479400635;755704342.0;605572534.0;1653555.0
1653907476.1474931;main;52.80005097389221;780674624.0;610730684.0;1868022.0
1653907476.2238019;main;52.73377847671509;779651698.0;609971477.0;1842663.0
1653907534.8288157;main;44.57479739189148;751446918.0;602411733.0;1445619.0
1653907534.634432;main;44.77291250228882;754004739.0;604262589.0;1518003.0
1653907585.3591592;main;44.34825086593628;750492820.0;601401302.0;1893106.0
1653907585.3719242;main;44.33549213409424;750281435.0;601273455.0;1893106.0
1653907635.9062777;main;44.352208375930786;750004915.0;601413936.0;1556500.0
1653907635.7646275;main;44.49720335006714;751989828.0;602837279.0;1627648.0
1653907686.0487213;main;44.998958587646484;751343561.0;601228032.0;1544705.0
1653907686.1451762;main;44.905813455581665;749943288.0;600193402.0;1504653.0
1653907737.084357;main;52.45567512512207;781457543.0;612710120.0;1572017.0
1653907737.07857;main;52.46423840522766;781567888.0;612804658.0;1572017.0
1653907795.256276;main;51.89846229553223;779416648.0;611722058.0;1678029.0
1653907795.4220307;main;51.735517501831055;777338768.0;610276149.0;1578654.0
1653907853.501824;main;44.71475410461426;752424238.0;602964057.0;1777038.0
1653907853.6156282;main;44.60371994972229;750848591.0;601826146.0;1728732.0
1653907904.3983505;main;51.75409960746765;777342673.0;610484115.0;1518263.0
1653907904.3989267;main;51.755255937576294;777367544.0;610502348.0;1518263.0
1653907962.1509194;main;53.00614619255066;784368876.0;614463172.0;1693013.0
1653907962.1333911;main;53.02631902694702;784641032.0;614685405.0;1693959.0
1653908021.5977316;main;43.82649040222168;746551465.0;599468450.0;1623039.0
1653908021.6321948;main;43.792176485061646;746032189.0;599077723.0;1600274.0
1653908071.6437452;main;44.93848729133606;756943399.0;606546864.0;1477814.0
1653908071.6511014;main;44.93285131454468;756847319.0;606480202.0;1478256.0
1653908122.2985156;main;44.31571340560913;751824401.0;602788941.0;1633475.0
1653908122.1628752;main;44.45424175262451;753787892.0;604207248.0;1707766.0
1653908172.515223;main;44.680558919906616;754371083.0;604517871.0;1562877.0
1653908172.5977826;main;44.59854292869568;753252687.0;603683289.0;1534146.0
1653908223.3710077;main;45.54656672477722;757686372.0;605927863.0;1550274.0
1653908223.2911994;main;45.627148389816284;758922697.0;606852909.0;1575938.0
1653908274.632996;main;53.555765867233276;789919568.0;617703437.0;1677083.0
1653908274.6691604;main;53.52155137062073;789400736.0;617306837.0;1658788.0
1653908333.8737507;main;44.71264719963074;757602773.0;607285093.0;1842769.0
1653908334.021244;main;44.568623542785645;755669493.0;605907707.0;1775055.0
1653908384.2808535;main;52.97429871559143;782937507.0;612554214.0;1653921.0
1653908384.3230116;main;52.93346858024597;782370077.0;612130819.0;1632514.0
